blt_feb_extract.odb,,,,
Top Node Set Coordinates in Millimeters:,,,,
Increment      0: Step Time =    0.000,,,,
Size: 264,4,,,2
Node#,X,Y,Z,NT11
,,,,
1,0.014987946,0.160000026,0.150000006,677.7774902
2,0.014987946,0,0.150000006,680.655603
5,0.014987946,0,0,90.58214722
8,0.014987946,0.160000026,0,90.17513428
29,0.014987946,0.145454586,0.150000006,1093.132104
30,0.014987946,0.130909026,0.150000006,1612.14126
31,0.014987946,0.116363585,0.150000006,2236.940332
32,0.014987946,0.101818144,0.150000006,2855.918115
33,0.014987946,0.087272704,0.150000006,3248.421289
34,0.014987946,0.072727263,0.150000006,3248.485498
35,0.014987946,0.058181822,0.150000006,2856.1271
36,0.014987946,0.043636322,0.150000006,2237.472559
37,0.014987946,0.029090881,0.150000006,1612.769434
38,0.014987946,0.014545441,0.150000006,1094.655908
881,0.014987946,0.014545441,0,145.5489746
882,0.014987946,0.029090881,0,226.2429443
883,0.014987946,0.043636322,0,325.1553589
884,0.014987946,0.058181822,0,419.3186279
885,0.014987946,0.072727263,0,478.4047485
886,0.014987946,0.087272704,0,478.3930908
887,0.014987946,0.101818144,0,419.2813965
888,0.014987946,0.116363585,0,325.0821777
889,0.014987946,0.130909026,0,226.1091553
890,0.014987946,0.145454586,0,145.3104187
1742,0.014987946,0.160000026,0.135000004,661.9543701
1743,0.014987946,0.160000026,0.120000005,616.2564941
1744,0.014987946,0.160000026,0.105000004,546.1681763
1745,0.014987946,0.160000026,0.090000004,457.6502319
1746,0.014987946,0.160000026,0.075000003,358.6811768
1747,0.014987946,0.160000026,0.060000002,264.0577637
1748,0.014987946,0.160000026,0.045000009,188.038385
1749,0.014987946,0.160000026,0.030000009,133.2734009
1750,0.014987946,0.160000026,0.015000001,100.8719421
1760,0.014987946,0,0.015000001,101.3391663
1761,0.014987946,0,0.030000001,133.9198242
1762,0.014987946,0,0.045000002,188.9903809
1763,0.014987946,0,0.060000002,265.4201904
1764,0.014987946,0,0.075000003,360.5300537
1765,0.014987946,0,0.090000004,459.8095337
1766,0.014987946,0,0.105000004,548.6788574
1767,0.014987946,0,0.120000005,619.0118652
1768,0.014987946,0,0.135000004,664.7943359
2633,0,0.160000026,0.150000003,731.2878662
3474,0,0,0.150000003,734.0075317
3890,0,0.160000026,0,103.3511292
3901,0,0,0,103.7907959
20747,0.014987946,0.145454586,0.135000006,1069.053979
20748,0.014987946,0.130909026,0.135000006,1570.667505
20749,0.014987946,0.116363585,0.135000006,2180.444482
20750,0.014987946,0.101818144,0.135000006,2781.521387
20751,0.014987946,0.087272704,0.135000006,3164.841211
20752,0.014987946,0.072727263,0.135000006,3164.900049
20753,0.014987946,0.058181822,0.135000006,2781.731592
20754,0.014987946,0.043636322,0.135000006,2180.791895
20755,0.014987946,0.029090881,0.135000006,1571.575098
20756,0.014987946,0.014545441,0.135000006,1070.3146
20757,0.014987946,0.145454586,0.120000007,1003.421533
20758,0.014987946,0.130909026,0.120000007,1457.166284
20759,0.014987946,0.116363585,0.120000007,2023.379785
20760,0.014987946,0.101818144,0.120000007,2574.148828
20761,0.014987946,0.087272704,0.120000007,2920.881494
20762,0.014987946,0.072727263,0.120000007,2920.93252
20763,0.014987946,0.058181822,0.120000007,2574.307275
20764,0.014987946,0.043636322,0.120000007,2023.736475
20765,0.014987946,0.029090881,0.120000007,1457.119043
20766,0.014987946,0.014545441,0.120000007,1004.430078
20767,0.014987946,0.145454586,0.105000004,906.4514404
20768,0.014987946,0.130909026,0.105000004,1291.411279
20769,0.014987946,0.116363585,0.105000004,1798.52041
20770,0.014987946,0.101818144,0.105000004,2269.049951
20771,0.014987946,0.087272704,0.105000004,2565.359766
20772,0.014987946,0.072727263,0.105000004,2565.40835
20773,0.014987946,0.058181822,0.105000004,2269.181299
20774,0.014987946,0.043636322,0.105000004,1798.731104
20775,0.014987946,0.029090881,0.105000004,1291.587915
20776,0.014987946,0.014545441,0.105000004,907.4835449
20777,0.014987946,0.145454586,0.090000007,783.3683105
20778,0.014987946,0.130909026,0.090000007,1147.865259
20779,0.014987946,0.116363585,0.090000007,1540.797754
20780,0.014987946,0.101818144,0.090000007,1914.820215
20781,0.014987946,0.087272704,0.090000007,2153.552148
20782,0.014987946,0.072727263,0.090000007,2153.581445
20783,0.014987946,0.058181822,0.090000007,1914.956934
20784,0.014987946,0.043636322,0.090000007,1540.985986
20785,0.014987946,0.029090881,0.090000007,1148.330835
20786,0.014987946,0.014545441,0.090000007,784.4206787
20787,0.014987946,0.145454586,0.075000003,637.9343506
20788,0.014987946,0.130909026,0.075000003,957.3266846
20789,0.014987946,0.116363585,0.075000003,1271.175928
20790,0.014987946,0.101818144,0.075000003,1554.774194
20791,0.014987946,0.087272704,0.075000003,1733.260645
20792,0.014987946,0.072727263,0.075000003,1733.296899
20793,0.014987946,0.058181822,0.075000003,1554.865137
20794,0.014987946,0.043636322,0.075000003,1271.340234
20795,0.014987946,0.029090881,0.075000003,957.7391602
20796,0.014987946,0.014545441,0.075000003,638.9084717
20797,0.014987946,0.145454586,0.060000002,481.4625488
20798,0.014987946,0.130909026,0.060000002,752.9983154
20799,0.014987946,0.116363585,0.060000002,1013.760645
20800,0.014987946,0.101818144,0.060000002,1227.969263
20801,0.014987946,0.087272704,0.060000002,1354.510278
20802,0.014987946,0.072727263,0.060000002,1354.533472
20803,0.014987946,0.058181822,0.060000002,1228.052026
20804,0.014987946,0.043636322,0.060000002,1013.923975
20805,0.014987946,0.029090881,0.060000002,753.3806396
20806,0.014987946,0.014545441,0.060000002,482.2452026
20807,0.014987946,0.145454586,0.045000009,336.1043335
20808,0.014987946,0.130909026,0.045000009,550.0090576
20809,0.014987946,0.116363585,0.045000009,767.4037109
20810,0.014987946,0.101818144,0.045000009,937.6426025
20811,0.014987946,0.087272704,0.045000009,1032.947168
20812,0.014987946,0.072727263,0.045000009,1032.966699
20813,0.014987946,0.058181822,0.045000009,937.7064453
20814,0.014987946,0.043636322,0.045000009,767.549585
20815,0.014987946,0.029090881,0.045000009,550.3142334
20816,0.014987946,0.014545441,0.045000009,336.6708618
20817,0.014987946,0.145454586,0.030000009,230.0359436
20818,0.014987946,0.130909026,0.030000009,372.744043
20819,0.014987946,0.116363585,0.030000009,544.7199951
20820,0.014987946,0.101818144,0.030000009,686.9137207
20821,0.014987946,0.087272704,0.030000009,764.1946045
20822,0.014987946,0.072727263,0.030000009,764.2101074
20823,0.014987946,0.058181822,0.030000009,686.968103
20824,0.014987946,0.043636322,0.030000009,544.8372437
20825,0.014987946,0.029090881,0.030000009,372.9669434
20826,0.014987946,0.014545441,0.030000009,230.4314819
20827,0.014987946,0.145454586,0.015000001,166.308313
20828,0.014987946,0.130909026,0.015000001,263.0492798
20829,0.014987946,0.116363585,0.015000001,381.2524658
20830,0.014987946,0.101818144,0.015000001,494.8615356
20831,0.014987946,0.087272704,0.015000001,562.3115479
20832,0.014987946,0.072727263,0.015000001,562.3246704
20833,0.014987946,0.058181822,0.015000001,494.9057861
20834,0.014987946,0.043636322,0.015000001,381.3394409
20835,0.014987946,0.029090881,0.015000001,263.2055908
20836,0.014987946,0.014545441,0.015000001,166.5848328
39863,0,0.014545441,0.150000006,1131.669214
39864,0,0.029090881,0.150000006,1622.344751
39865,0,0.043636322,0.150000006,2188.272607
39866,0,0.058181822,0.150000006,2729.98501
39867,0,0.072727263,0.150000006,3066.444238
39868,0,0.087272704,0.150000006,3066.370996
39869,0,0.101818144,0.150000006,2729.73916
39870,0,0.116363585,0.150000006,2187.775781
39871,0,0.130909026,0.150000006,1621.510889
39872,0,0.145454586,0.150000006,1129.905908
44023,0,0.014545441,0,165.0338989
44024,0,0.029090881,0,251.2887207
44025,0,0.043636322,0,352.9092651
44026,0,0.058181822,0,446.5841309
44027,0,0.072727263,0,504.2259155
44028,0,0.087272704,0,504.2105347
44029,0,0.101818144,0,446.5354248
44030,0,0.116363585,0,352.8162476
44031,0,0.130909026,0,251.1253906
44032,0,0.145454586,0,164.7569214
48183,0,0,0.135000004,717.0810791
48599,0,0,0.120000003,670.876062
49015,0,0,0.105000004,598.1914307
49431,0,0,0.090000004,506.2672974
49847,0,0,0.075000003,402.35354
50263,0,0,0.060000002,298.9049316
50679,0,0,0.045000002,214.5085693
51095,0,0,0.030000001,152.8622986
51511,0,0,0.015000001,116.0129334
51927,0,0.160000026,0.135000004,714.4304443
52343,0,0.160000026,0.120000003,668.3797852
52759,0,0.160000026,0.105000004,595.8796021
53175,0,0.160000026,0.090000004,504.2167603
53591,0,0.160000026,0.075000003,400.5523315
54007,0,0.160000026,0.060000002,297.5453125
54423,0,0.160000026,0.045000002,213.5160461
54839,0,0.160000026,0.030000001,152.1771484
55255,0,0.160000026,0.015000001,115.5103088
266249,0,0.014545441,0.135000006,1110.408594
266250,0,0.029090881,0.135000006,1579.757349
266251,0,0.043636322,0.135000006,2137.824121
266252,0,0.058181822,0.135000006,2662.988916
266253,0,0.072727263,0.135000006,2989.981836
266254,0,0.087272704,0.135000006,2989.915186
266255,0,0.101818144,0.135000006,2662.758936
266256,0,0.116363585,0.135000006,2137.382227
266257,0,0.130909026,0.135000006,1578.947168
266258,0,0.145454586,0.135000006,1109.029932
270409,0,0.014545441,0.120000007,1040.768457
270410,0,0.029090881,0.120000007,1484.275049
270411,0,0.043636322,0.120000007,1987.065332
270412,0,0.058181822,0.120000007,2472.599023
270413,0,0.072727263,0.120000007,2771.052393
270414,0,0.087272704,0.120000007,2770.988672
270415,0,0.101818144,0.120000007,2472.422021
270416,0,0.116363585,0.120000007,1986.747705
270417,0,0.130909026,0.120000007,1483.600977
270418,0,0.145454586,0.120000007,1039.63186
274569,0,0.014545441,0.105000004,946.0389648
274570,0,0.029090881,0.105000004,1300.910791
274571,0,0.043636322,0.105000004,1775.72915
274572,0,0.058181822,0.105000004,2191.858789
274573,0,0.072727263,0.105000004,2448.128076
274574,0,0.087272704,0.105000004,2448.092432
274575,0,0.101818144,0.105000004,2191.681543
274576,0,0.116363585,0.105000004,1775.514551
274577,0,0.130909026,0.105000004,1300.839868
274578,0,0.145454586,0.105000004,944.9608398
278729,0,0.014545441,0.090000007,822.150293
278730,0,0.029090881,0.090000007,1166.976953
278731,0,0.043636322,0.090000007,1526.381738
278732,0,0.058181822,0.090000007,1863.574121
278733,0,0.072727263,0.090000007,2070.131738
278734,0,0.087272704,0.090000007,2070.076563
278735,0,0.101818144,0.090000007,1863.497705
278736,0,0.116363585,0.090000007,1526.067041
278737,0,0.130909026,0.090000007,1166.53689
278738,0,0.145454586,0.090000007,821.0793701
282889,0,0.014545441,0.075000003,679.2811523
282890,0,0.029090881,0.075000003,979.8788086
282891,0,0.043636322,0.075000003,1272.289331
282892,0,0.058181822,0.075000003,1526.735864
282893,0,0.072727263,0.075000003,1683.776025
282894,0,0.087272704,0.075000003,1683.754785
282895,0,0.101818144,0.075000003,1526.601953
282896,0,0.116363585,0.075000003,1272.174219
282897,0,0.130909026,0.075000003,979.3932129
282898,0,0.145454586,0.075000003,678.284021
287049,0,0.014545441,0.060000002,521.6011597
287050,0,0.029090881,0.060000002,781.1284424
287051,0,0.043636322,0.060000002,1023.146509
287052,0,0.058181822,0.060000002,1218.629541
287053,0,0.072727263,0.060000002,1332.318994
287054,0,0.087272704,0.060000002,1332.286157
287055,0,0.101818144,0.060000002,1218.551294
287056,0,0.116363585,0.060000002,1022.934961
287057,0,0.130909026,0.060000002,780.7204834
287058,0,0.145454586,0.060000002,520.7472168
291209,0,0.014545441,0.045000009,370.4127441
291210,0,0.029090881,0.045000009,581.4601685
291211,0,0.043636322,0.045000009,784.9164063
291212,0,0.058181822,0.045000009,942.1579834
291213,0,0.072727263,0.045000009,1029.18252
291214,0,0.087272704,0.045000009,1029.160913
291215,0,0.101818144,0.045000009,942.0753418
291216,0,0.116363585,0.045000009,784.7500244
291217,0,0.130909026,0.045000009,581.10354
291218,0,0.145454586,0.045000009,369.7845093
295369,0,0.014545441,0.030000009,257.0179077
295370,0,0.029090881,0.030000009,403.6914917
295371,0,0.043636322,0.030000009,570.2984253
295372,0,0.058181822,0.030000009,702.509729
295373,0,0.072727263,0.030000009,773.573999
295374,0,0.087272704,0.030000009,773.5537354
295375,0,0.101818144,0.030000009,702.4430176
295376,0,0.116363585,0.030000009,570.1529175
295377,0,0.130909026,0.030000009,403.4236084
295378,0,0.145454586,0.030000009,256.5747314
299529,0,0.014545441,0.015000001,187.9606873
299530,0,0.029090881,0.015000001,289.8441406
299531,0,0.043636322,0.015000001,409.5110718
299532,0,0.058181822,0.015000001,519.8789917
299533,0,0.072727263,0.015000001,583.0158936
299534,0,0.087272704,0.015000001,582.9991699
299535,0,0.101818144,0.015000001,519.8218628
299536,0,0.116363585,0.015000001,409.4004761
299537,0,0.130909026,0.015000001,289.6541992
299538,0,0.145454586,0.015000001,187.6418091
